name,cik,year,month,day,tag
1135906_2008_08_06.txt,1135906,2008,8,6,535
1278021_2008_02_06.txt,1278021,2008,2,6,536
1314475_2008_11_06.txt,1314475,2008,11,6,537
350692_2008_02_07.txt,350692,2008,2,7,538
752642_2008_11_07.txt,752642,2008,11,7,539
880643_2008_08_07.txt,880643,2008,8,7,540
921506_2008_11_07.txt,921506,2008,11,7,541
1398664_2008_05_07.txt,1398664,2008,5,7,542
1022321_2008_08_08.txt,1022321,2008,8,8,543
1022705_2008_08_08.txt,1022705,2008,8,8,544
1322505_2008_09_08.txt,1322505,2008,9,8,545
1328650_2008_11_10.txt,1328650,2008,11,10,546
60086_2008_02_11.txt,60086,2008,2,11,547
739608_2008_07_11.txt,739608,2008,7,11,548
1122304_2008_03_11.txt,1122304,2008,3,11,549
830736_2008_11_12.txt,830736,2008,11,12,550
1013272_2008_12_12.txt,1013272,2008,12,12,551
1049210_2008_05_12.txt,1049210,2008,5,12,552
1059324_2008_05_12.txt,1059324,2008,5,12,553
1173738_2008_11_12.txt,1173738,2008,11,12,554
1338248_2008_02_12.txt,1338248,2008,2,12,555
818033_2008_03_13.txt,818033,2008,3,13,556
911631_2008_05_13.txt,911631,2008,5,13,557
1056358_2008_06_13.txt,1056358,2008,6,13,558
33185_2008_01_14.txt,33185,2008,1,14,559
851968_2008_02_14.txt,851968,2008,2,14,560
1403570_2008_10_14.txt,1403570,2008,10,14,561
101462_2008_04_15.txt,101462,2008,4,15,562
911002_2008_01_15.txt,911002,2008,1,15,563
1071739_2008_10_15.txt,1071739,2008,10,15,564
1156871_2008_05_15.txt,1156871,2008,5,15,565
880431_2008_06_16.txt,880431,2008,6,16,566
1232524_2008_12_16.txt,1232524,2008,12,16,567
1099290_2008_11_17.txt,1099290,2008,11,17,568
902281_2008_09_18.txt,902281,2008,9,18,569
908254_2008_01_18.txt,908254,2008,1,18,570
1069469_2008_01_18.txt,1069469,2008,1,18,571
1325118_2008_06_18.txt,1325118,2008,6,18,572
5981_2008_05_19.txt,5981,2008,5,19,573
740971_2008_02_19.txt,740971,2008,2,19,574
1316631_2008_02_19.txt,1316631,2008,2,19,575
916540_2008_05_20.txt,916540,2008,5,20,576
1310094_2008_06_20.txt,1310094,2008,6,20,577
1368007_2008_05_20.txt,1368007,2008,5,20,578
1085280_2008_04_21.txt,1085280,2008,4,21,579
1272830_2008_03_21.txt,1272830,2008,3,21,580
721083_2008_04_22.txt,721083,2008,4,22,581
820318_2008_04_22.txt,820318,2008,4,22,582
928911_2008_07_22.txt,928911,2008,7,22,583
14272_2008_01_23.txt,14272,2008,1,23,584
33213_2008_10_23.txt,33213,2008,10,23,585
65201_2008_01_23.txt,65201,2008,1,23,586
84839_2008_01_23.txt,84839,2008,1,23,587
202890_2008_05_23.txt,202890,2008,5,23,588
1022705_2008_01_23.txt,1022705,2008,1,23,589
1097264_2008_04_23.txt,1097264,2008,4,23,590
1219210_2008_07_23.txt,1219210,2008,7,23,591
706698_2008_07_24.txt,706698,2008,7,24,592
894556_2008_09_24.txt,894556,2008,9,24,593
1344413_2008_07_24.txt,1344413,2008,7,24,594
1368256_2008_11_24.txt,1368256,2008,11,24,595
1375063_2008_06_24.txt,1375063,2008,6,24,596
1309710_2008_09_25.txt,1309710,2008,9,25,597
1313918_2008_04_25.txt,1313918,2008,4,25,598
13239_2008_10_27.txt,13239,2008,10,27,599
1301106_2008_02_27.txt,1301106,2008,2,27,600
1104042_2008_04_28.txt,1104042,2008,4,28,601
1267238_2008_01_28.txt,1267238,2008,1,28,602
1342854_2008_03_28.txt,1342854,2008,3,28,603
350563_2008_04_29.txt,350563,2008,4,29,604
1097264_2008_01_29.txt,1097264,2008,1,29,605
1120427_2008_01_29.txt,1120427,2008,1,29,606
704384_2008_01_30.txt,704384,2008,1,30,607
815065_2008_07_30.txt,815065,2008,7,30,608
1055160_2008_07_30.txt,1055160,2008,7,30,609
1264707_2008_04_30.txt,1264707,2008,4,30,610
1339553_2008_07_30.txt,1339553,2008,7,30,611
1402857_2008_01_30.txt,1402857,2008,1,30,612
880643_2008_03_31.txt,880643,2008,3,31,613
1298716_2008_10_31.txt,1298716,2008,10,31,614
1365135_2008_01_31.txt,1365135,2008,1,31,615
1264707_2009_11_02.txt,1264707,2009,11,2,616
909954_2009_08_03.txt,909954,2009,8,3,617
1035884_2009_06_03.txt,1035884,2009,6,3,618
1104017_2009_06_03.txt,1104017,2009,6,3,619
1175483_2009_02_03.txt,1175483,2009,2,3,620
1321730_2009_12_03.txt,1321730,2009,12,3,621
1382905_2009_08_03.txt,1382905,2009,8,3,622
1410172_2009_11_03.txt,1410172,2009,11,3,623
21510_2009_02_04.txt,21510,2009,2,4,624
310158_2009_11_04.txt,310158,2009,11,4,625
319643_2009_06_05.txt,319643,2009,6,5,626
825692_2009_05_05.txt,825692,2009,5,5,627
1006892_2009_11_05.txt,1006892,2009,11,5,628
1298978_2009_08_05.txt,1298978,2009,8,5,629
913756_2009_08_06.txt,913756,2009,8,6,630
948846_2009_10_06.txt,948846,2009,10,6,631
1141719_2009_04_06.txt,1141719,2009,4,6,632
821995_2009_01_08.txt,821995,2009,1,8,633
109380_2009_02_09.txt,109380,2009,2,9,634
945394_2009_11_09.txt,945394,2009,11,9,635
1003124_2009_02_09.txt,1003124,2009,2,9,636
1344980_2009_09_09.txt,1344980,2009,9,9,637
54381_2009_06_10.txt,54381,2009,6,10,638
907649_2009_11_10.txt,907649,2009,11,10,639
914138_2009_08_10.txt,914138,2009,8,10,640
1004702_2009_11_10.txt,1004702,2009,11,10,641
1074433_2009_02_10.txt,1074433,2009,2,10,642
906192_2009_08_12.txt,906192,2009,8,12,643
861955_2009_11_13.txt,861955,2009,11,13,644
916457_2009_10_13.txt,916457,2009,10,13,645
1142417_2009_08_13.txt,1142417,2009,8,13,646
932372_2009_05_15.txt,932372,2009,5,15,647
1368900_2009_01_15.txt,1368900,2009,1,15,648
1109879_2009_11_16.txt,1109879,2009,11,16,649
1266700_2009_04_16.txt,1266700,2009,4,16,650
1333763_2009_12_16.txt,1333763,2009,12,16,651
79282_2009_02_17.txt,79282,2009,2,17,652
749290_2009_02_17.txt,749290,2009,2,17,653
1098482_2009_12_17.txt,1098482,2009,12,17,654
65770_2009_11_19.txt,65770,2009,11,19,655
1405419_2009_08_19.txt,1405419,2009,8,19,656
716646_2009_04_20.txt,716646,2009,4,20,657
714712_2009_04_21.txt,714712,2009,4,21,658
1069878_2009_08_21.txt,1069878,2009,8,21,659
1079577_2009_07_21.txt,1079577,2009,7,21,660
1094816_2009_04_21.txt,1094816,2009,4,21,661
1302502_2009_01_21.txt,1302502,2009,1,21,662
1345968_2009_06_22.txt,1345968,2009,6,22,663
1371011_2009_10_22.txt,1371011,2009,10,22,664
890319_2009_07_23.txt,890319,2009,7,23,665
1070412_2009_04_23.txt,1070412,2009,4,23,666
1071992_2009_10_23.txt,1071992,2009,10,23,667
907649_2009_02_25.txt,907649,2009,2,25,668
1078271_2009_10_26.txt,1078271,2009,10,26,669
1120427_2009_10_26.txt,1120427,2009,10,26,670
702325_2009_01_28.txt,702325,2009,1,28,671
931948_2009_01_28.txt,931948,2009,1,28,672
1035884_2009_09_28.txt,1035884,2009,9,28,673
81362_2009_07_29.txt,81362,2009,7,29,674
356309_2009_07_29.txt,356309,2009,7,29,675
939767_2009_07_30.txt,939767,2009,7,30,676
1168220_2009_06_30.txt,1168220,2009,6,30,677
1028985_2010_03_01.txt,1028985,2010,3,1,678
1069157_2010_02_01.txt,1069157,2010,2,1,679
20212_2010_06_02.txt,20212,2010,6,2,680
1416712_2010_09_02.txt,1416712,2010,9,2,681
1058444_2010_05_03.txt,1058444,2010,5,3,682
1076481_2010_12_03.txt,1076481,2010,12,3,683
915862_2010_05_04.txt,915862,2010,5,4,684
1088787_2010_01_04.txt,1088787,2010,1,4,685
1389797_2010_02_05.txt,1389797,2010,2,5,686
893739_2010_08_06.txt,893739,2010,8,6,687
1107216_2010_05_06.txt,1107216,2010,5,6,688
1269871_2010_05_06.txt,1269871,2010,5,6,689
1292518_2010_04_06.txt,1292518,2010,4,6,690
1406666_2010_05_06.txt,1406666,2010,5,6,691
47035_2010_07_07.txt,47035,2010,7,7,692
1123360_2010_01_07.txt,1123360,2010,1,7,693
808450_2010_09_08.txt,808450,2010,9,8,694
1017303_2010_11_08.txt,1017303,2010,11,8,695
1159019_2010_03_08.txt,1159019,2010,3,8,696
1361394_2010_11_08.txt,1361394,2010,11,8,697
1417664_2010_01_08.txt,1417664,2010,1,8,698
20520_2010_02_09.txt,20520,2010,2,9,699
57055_2010_06_09.txt,57055,2010,6,9,700
1118037_2010_11_09.txt,1118037,2010,11,9,701
350199_2010_11_10.txt,350199,2010,11,10,702
1014473_2010_12_10.txt,1014473,2010,12,10,703
1286131_2010_05_10.txt,1286131,2010,5,10,704
1030484_2010_02_11.txt,1030484,2010,2,11,705
882829_2010_11_12.txt,882829,2010,11,12,706
1029506_2010_04_12.txt,1029506,2010,4,12,707
1178711_2010_05_12.txt,1178711,2010,5,12,708
1430872_2010_02_12.txt,1430872,2010,2,12,709
3982_2010_08_13.txt,3982,2010,8,13,710
1017673_2010_10_13.txt,1017673,2010,10,13,711
1334303_2010_05_13.txt,1334303,2010,5,13,712
884940_2010_05_14.txt,884940,2010,5,14,713
1141103_2010_06_14.txt,1141103,2010,6,14,714
58592_2010_03_16.txt,58592,2010,3,16,715
62234_2010_12_16.txt,62234,2010,12,16,716
856751_2010_02_16.txt,856751,2010,2,16,717
1061322_2010_02_16.txt,1061322,2010,2,16,718
1089063_2010_09_16.txt,1089063,2010,9,16,719
1174872_2010_12_16.txt,1174872,2010,12,16,720
1449732_2010_03_16.txt,1449732,2010,3,16,721
97216_2010_02_17.txt,97216,2010,2,17,722
1419521_2010_02_17.txt,1419521,2010,2,17,723
1335002_2010_01_19.txt,1335002,2010,1,19,724
1096481_2010_05_20.txt,1096481,2010,5,20,725
1124804_2010_07_20.txt,1124804,2010,7,20,726
887596_2010_10_21.txt,887596,2010,10,21,727
915913_2010_10_21.txt,915913,2010,10,21,728
922863_2010_12_21.txt,922863,2010,12,21,729
350698_2010_04_22.txt,350698,2010,4,22,730
1044435_2010_04_23.txt,1044435,2010,4,23,731
1116694_2010_07_23.txt,1116694,2010,7,23,732
882291_2010_03_24.txt,882291,2010,3,24,733
86144_2010_02_25.txt,86144,2010,2,25,734
1381105_2010_04_26.txt,1381105,2010,4,26,735
909992_2010_05_27.txt,909992,2010,5,27,736
1089063_2010_01_27.txt,1089063,2010,1,27,737
101594_2010_04_28.txt,101594,2010,4,28,738
732717_2010_01_28.txt,732717,2010,1,28,739
1390134_2010_01_28.txt,1390134,2010,1,28,740
902622_2010_07_30.txt,902622,2010,7,30,741
1110783_2010_06_30.txt,1110783,2010,6,30,742
883241_2011_12_01.txt,883241,2011,12,1,743
1031233_2011_08_01.txt,1031233,2011,8,1,744
1402057_2011_07_01.txt,1402057,2011,7,1,745
91576_2011_08_02.txt,91576,2011,8,2,746
1029831_2011_12_02.txt,1029831,2011,12,2,747
882289_2011_02_03.txt,882289,2011,2,3,748
1055160_2011_05_03.txt,1055160,2011,5,3,749
1095981_2011_05_03.txt,1095981,2011,5,3,750
1214816_2011_08_03.txt,1214816,2011,8,3,751
99359_2011_08_04.txt,99359,2011,8,4,752
77159_2011_05_05.txt,77159,2011,5,5,753
1128725_2011_07_06.txt,1128725,2011,7,6,754
923603_2011_03_07.txt,923603,2011,3,7,755
1364742_2011_04_07.txt,1364742,2011,4,7,756
101594_2011_02_08.txt,101594,2011,2,8,757
718130_2011_02_09.txt,718130,2011,2,9,758
1094084_2011_03_09.txt,1094084,2011,3,9,759
753568_2011_11_10.txt,753568,2011,11,10,760
907649_2011_08_10.txt,907649,2011,8,10,761
920148_2011_08_10.txt,920148,2011,8,10,762
1383960_2011_03_10.txt,1383960,2011,3,10,763
1389415_2011_03_10.txt,1389415,2011,3,10,764
73088_2011_02_11.txt,73088,2011,2,11,765
4281_2011_04_12.txt,4281,2011,4,12,766
1018963_2011_12_12.txt,1018963,2011,12,12,767
1488917_2011_09_12.txt,1488917,2011,9,12,768
277948_2011_07_13.txt,277948,2011,7,13,769
1442505_2011_12_13.txt,1442505,2011,12,13,770
849636_2011_11_14.txt,849636,2011,11,14,771
1000229_2011_01_14.txt,1000229,2011,1,14,772
1107694_2011_11_14.txt,1107694,2011,11,14,773
1430872_2011_01_14.txt,1430872,2011,1,14,774
16104_2011_08_16.txt,16104,2011,8,16,775
87802_2011_05_17.txt,87802,2011,5,17,776
1084752_2011_03_17.txt,1084752,2011,3,17,777
813298_2011_08_18.txt,813298,2011,8,18,778
1096481_2011_02_18.txt,1096481,2011,2,18,779
1520048_2011_11_18.txt,1520048,2011,11,18,780
1029142_2011_12_20.txt,1029142,2011,12,20,781
1324189_2011_05_20.txt,1324189,2011,5,20,782
39368_2011_09_22.txt,39368,2011,9,22,783
57055_2011_02_22.txt,57055,2011,2,22,784
730255_2011_12_22.txt,730255,2011,12,22,785
1085280_2011_09_22.txt,1085280,2011,9,22,786
1092914_2011_02_22.txt,1092914,2011,2,22,787
1428469_2011_03_23.txt,1428469,2011,3,23,788
62709_2011_03_24.txt,62709,2011,3,24,789
1342643_2011_08_24.txt,1342643,2011,8,24,790
862692_2011_05_25.txt,862692,2011,5,25,791
885721_2011_10_25.txt,885721,2011,10,25,792
891293_2011_10_25.txt,891293,2011,10,25,793
1037016_2011_03_25.txt,1037016,2011,3,25,794
277948_2011_09_26.txt,277948,2011,9,26,795
799233_2011_10_26.txt,799233,2011,10,26,796
1135152_2011_10_26.txt,1135152,2011,10,26,797
1278027_2011_04_26.txt,1278027,2011,4,26,798
1302707_2011_09_26.txt,1302707,2011,9,26,799
66570_2011_10_27.txt,66570,2011,10,27,800
1081078_2011_01_27.txt,1081078,2011,1,27,801
1092839_2011_12_27.txt,1092839,2011,12,27,802
1357459_2011_12_27.txt,1357459,2011,12,27,803
51434_2011_04_28.txt,51434,2011,4,28,804
743367_2011_04_28.txt,743367,2011,4,28,805
1036044_2011_12_28.txt,1036044,2011,12,28,806
1054508_2011_04_29.txt,1054508,2011,4,29,807
1100270_2011_11_30.txt,1100270,2011,11,30,808
9892_2011_01_31.txt,9892,2011,1,31,809
18498_2011_08_31.txt,18498,2011,8,31,810
891293_2011_03_31.txt,891293,2011,3,31,811
1101396_2011_08_31.txt,1101396,2011,8,31,812
805326_2012_03_01.txt,805326,2012,3,1,813
1011174_2012_08_01.txt,1011174,2012,8,1,814
1058090_2012_02_01.txt,1058090,2012,2,1,815
1459241_2012_02_01.txt,1459241,2012,2,1,816
742126_2012_02_02.txt,742126,2012,2,2,817
794367_2012_08_02.txt,794367,2012,8,2,818
827052_2012_05_02.txt,827052,2012,5,2,819
885590_2012_11_02.txt,885590,2012,11,2,820
927628_2012_02_02.txt,927628,2012,2,2,821
1028918_2012_07_02.txt,1028918,2012,7,2,822
1046188_2012_07_02.txt,1046188,2012,7,2,823
1057352_2012_05_02.txt,1057352,2012,5,2,824
1280784_2012_08_02.txt,1280784,2012,8,2,825
1362988_2012_08_02.txt,1362988,2012,8,2,826
1505497_2012_02_02.txt,1505497,2012,2,2,827
1083643_2012_05_03.txt,1083643,2012,5,3,828
61398_2012_09_04.txt,61398,2012,9,4,829
1390478_2012_12_04.txt,1390478,2012,12,4,830
1045450_2012_10_05.txt,1045450,2012,10,5,831
863157_2012_01_06.txt,863157,2012,1,6,832
1092289_2012_02_06.txt,1092289,2012,2,6,833
1169770_2012_08_06.txt,1169770,2012,8,6,834
1467076_2012_11_06.txt,1467076,2012,11,6,835
920321_2012_11_07.txt,920321,2012,11,7,836
1082754_2012_02_07.txt,1082754,2012,2,7,837
1180145_2012_02_07.txt,1180145,2012,2,7,838
1334814_2012_08_07.txt,1334814,2012,8,7,839
1411861_2012_11_07.txt,1411861,2012,11,7,840
319201_2012_11_08.txt,319201,2012,11,8,841
1108205_2012_02_08.txt,1108205,2012,2,8,842
1333513_2012_11_08.txt,1333513,2012,11,8,843
880807_2012_02_09.txt,880807,2012,2,9,844
908311_2012_11_09.txt,908311,2012,11,9,845
949158_2012_11_09.txt,949158,2012,11,9,846
1501729_2012_08_09.txt,1501729,2012,8,9,847
1126234_2012_05_10.txt,1126234,2012,5,10,848
1219210_2012_06_11.txt,1219210,2012,6,11,849
1341318_2012_01_11.txt,1341318,2012,1,11,850
1397183_2012_01_11.txt,1397183,2012,1,11,851
1456016_2012_01_11.txt,1456016,2012,1,11,852
767884_2012_04_12.txt,767884,2012,4,12,853
1069202_2012_12_12.txt,1069202,2012,12,12,854
1098482_2012_10_12.txt,1098482,2012,10,12,855
1368148_2012_08_13.txt,1368148,2012,8,13,856
1513965_2012_08_13.txt,1513965,2012,8,13,857
870826_2012_11_14.txt,870826,2012,11,14,858
1165639_2012_11_14.txt,1165639,2012,11,14,859
1031233_2012_02_15.txt,1031233,2012,2,15,860
65172_2012_04_16.txt,65172,2012,4,16,861
1007019_2012_02_16.txt,1007019,2012,2,16,862
1104485_2012_04_16.txt,1104485,2012,4,16,863
36104_2012_10_17.txt,36104,2012,10,17,864
1274644_2012_12_17.txt,1274644,2012,12,17,865
1421461_2012_01_17.txt,1421461,2012,1,17,866
720672_2012_12_18.txt,720672,2012,12,18,867
1412067_2012_12_19.txt,1412067,2012,12,19,868
1413329_2012_07_19.txt,1413329,2012,7,19,869
1465740_2012_12_19.txt,1465740,2012,12,19,870
842633_2012_12_20.txt,842633,2012,12,20,871
1283709_2012_09_21.txt,1283709,2012,9,21,872
1476204_2012_06_21.txt,1476204,2012,6,21,873
64670_2012_05_22.txt,64670,2012,5,22,874
18498_2012_05_23.txt,18498,2012,5,23,875
799233_2012_01_23.txt,799233,2012,1,23,876
1022469_2012_04_23.txt,1022469,2012,4,23,877
1043604_2012_10_23.txt,1043604,2012,10,23,878
1383414_2012_01_23.txt,1383414,2012,1,23,879
1015739_2012_08_24.txt,1015739,2012,8,24,880
1043277_2012_07_24.txt,1043277,2012,7,24,881
1371217_2012_04_24.txt,1371217,2012,4,24,882
1423221_2012_02_24.txt,1423221,2012,2,24,883
36029_2012_04_25.txt,36029,2012,4,25,884
794323_2012_07_25.txt,794323,2012,7,25,885
1031203_2012_04_26.txt,1031203,2012,4,26,886
42888_2012_03_27.txt,42888,2012,3,27,887
1022321_2012_01_27.txt,1022321,2012,1,27,888
1022705_2012_02_27.txt,1022705,2012,2,27,889
1452217_2012_08_27.txt,1452217,2012,8,27,890
1000209_2012_06_28.txt,1000209,2012,6,28,891
1331875_2012_08_28.txt,1331875,2012,8,28,892
1210294_2012_10_29.txt,1210294,2012,10,29,893
898174_2012_01_30.txt,898174,2012,1,30,894
1050441_2012_10_30.txt,1050441,2012,10,30,895
1094810_2012_01_30.txt,1094810,2012,1,30,896
1110803_2012_01_31.txt,1110803,2012,1,31,897
1163348_2012_07_31.txt,1163348,2012,7,31,898
1298978_2012_07_31.txt,1298978,2012,7,31,899
1356857_2012_08_31.txt,1356857,2012,8,31,900
1391137_2012_10_31.txt,1391137,2012,10,31,901
1415336_2012_07_31.txt,1415336,2012,7,31,902
1048286_2013_05_01.txt,1048286,2013,5,1,903
319156_2013_10_03.txt,319156,2013,10,3,904
1093082_2013_12_04.txt,1093082,2013,12,4,905
1022079_2013_06_06.txt,1022079,2013,6,6,906
1332551_2013_11_06.txt,1332551,2013,11,6,907
803649_2013_08_08.txt,803649,2013,8,8,908
832988_2013_07_11.txt,832988,2013,7,11,909
924515_2013_09_13.txt,924515,2013,9,13,910
1174746_2013_11_13.txt,1174746,2013,11,13,911
88790_2013_11_14.txt,88790,2013,11,14,912
1001316_2013_05_14.txt,1001316,2013,5,14,913
792985_2013_02_15.txt,792985,2013,2,15,914
1204560_2013_10_15.txt,1204560,2013,10,15,915
1501729_2013_11_15.txt,1501729,2013,11,15,916
757011_2013_10_16.txt,757011,2013,10,16,917
1357838_2013_07_16.txt,1357838,2013,7,16,918
1485964_2013_04_17.txt,1485964,2013,4,17,919
872835_2013_03_19.txt,872835,2013,3,19,920
1397807_2013_02_20.txt,1397807,2013,2,20,921
1040130_2013_07_26.txt,1040130,2013,7,26,922
1503828_2013_02_26.txt,1503828,2013,2,26,923
1071264_2013_06_27.txt,1071264,2013,6,27,924
1177394_2013_03_27.txt,1177394,2013,3,27,925
910679_2013_01_28.txt,910679,2013,1,28,926
12239_2013_10_29.txt,12239,2013,10,29,927
1005276_2013_01_29.txt,1005276,2013,1,29,928
1096376_2013_07_29.txt,1096376,2013,7,29,929
1548621_2013_07_29.txt,1548621,2013,7,29,930
1073475_2013_10_31.txt,1073475,2013,10,31,931
1404943_2014_12_02.txt,1404943,2014,12,2,932
1082198_2014_12_03.txt,1082198,2014,12,3,933
1208208_2014_09_03.txt,1208208,2014,9,3,934
1574540_2014_02_03.txt,1574540,2014,2,3,935
1412109_2014_02_04.txt,1412109,2014,2,4,936
88121_2014_08_05.txt,88121,2014,8,5,937
356171_2014_12_05.txt,356171,2014,12,5,938
1511737_2014_11_06.txt,1511737,2014,11,6,939
80424_2014_07_08.txt,80424,2014,7,8,940
1504239_2014_08_08.txt,1504239,2014,8,8,941
1530950_2014_03_10.txt,1530950,2014,3,10,942
1564822_2014_12_10.txt,1564822,2014,12,10,943
1568832_2014_03_10.txt,1568832,2014,3,10,944
846931_2014_07_11.txt,846931,2014,7,11,945
891417_2014_03_11.txt,891417,2014,3,11,946
806517_2014_02_12.txt,806517,2014,2,12,947
1078271_2014_08_14.txt,1078271,2014,8,14,948
1289496_2014_11_14.txt,1289496,2014,11,14,949
1128227_2014_04_15.txt,1128227,2014,4,15,950
1302084_2014_01_15.txt,1302084,2014,1,15,951
1310497_2014_09_15.txt,1310497,2014,9,15,952
1528356_2014_10_15.txt,1528356,2014,10,15,953
1549922_2014_03_17.txt,1549922,2014,3,17,954
1357204_2014_12_18.txt,1357204,2014,12,18,955
278165_2014_11_19.txt,278165,2014,11,19,956
1362718_2014_05_19.txt,1362718,2014,5,19,957
1437107_2014_11_19.txt,1437107,2014,11,19,958
1085254_2014_07_21.txt,1085254,2014,7,21,959
1383825_2014_05_21.txt,1383825,2014,5,21,960
732717_2014_10_22.txt,732717,2014,10,22,961
1276187_2014_10_22.txt,1276187,2014,10,22,962
1563699_2014_05_22.txt,1563699,2014,5,22,963
27904_2014_07_23.txt,27904,2014,7,23,964
1589526_2014_01_23.txt,1589526,2014,1,23,965
74303_2014_01_24.txt,74303,2014,1,24,966
743316_2014_07_24.txt,743316,2014,7,24,967
822416_2014_04_24.txt,822416,2014,4,24,968
1084031_2014_06_25.txt,1084031,2014,6,25,969
1084717_2014_06_25.txt,1084717,2014,6,25,970
77360_2014_07_31.txt,77360,2014,7,31,971
1301063_2015_07_02.txt,1301063,2015,7,2,972
1604028_2015_03_03.txt,1604028,2015,3,3,973
779152_2015_11_04.txt,779152,2015,11,4,974
878927_2015_02_05.txt,878927,2015,2,5,975
1511737_2015_02_05.txt,1511737,2015,2,5,976
1504619_2015_08_06.txt,1504619,2015,8,6,977
1495536_2015_07_08.txt,1495536,2015,7,8,978
1048911_2015_04_09.txt,1048911,2015,4,9,979
1508171_2015_04_09.txt,1508171,2015,4,9,980
1636050_2015_08_11.txt,1636050,2015,8,11,981
1173281_2015_11_12.txt,1173281,2015,11,12,982
75829_2015_05_13.txt,75829,2015,5,13,983
1278027_2015_07_13.txt,1278027,2015,7,13,984
1102112_2015_04_14.txt,1102112,2015,4,14,985
1309082_2015_05_15.txt,1309082,2015,5,15,986
1450390_2015_04_15.txt,1450390,2015,4,15,987
1305014_2015_11_18.txt,1305014,2015,11,18,988
7332_2015_04_23.txt,7332,2015,4,23,989
1451514_2015_03_23.txt,1451514,2015,3,23,990
29644_2015_02_24.txt,29644,2015,2,24,991
882154_2015_04_24.txt,882154,2015,4,24,992
1080319_2015_09_24.txt,1080319,2015,9,24,993
38984_2015_02_25.txt,38984,2015,2,25,994
809248_2015_02_26.txt,809248,2015,2,26,995
1338613_2015_01_26.txt,1338613,2015,1,26,996
854560_2015_01_29.txt,854560,2015,1,29,997
912242_2015_04_29.txt,912242,2015,4,29,998
29644_2015_06_30.txt,29644,2015,6,30,999
